impd,date,year,gear,spp,tl,aged,age
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,130,0,
MISL,9/28/2017,2017,EF,Bluegill,131,0,
MISL,9/28/2017,2017,EF,Bluegill,132,0,
MISL,9/28/2017,2017,EF,Bluegill,132,0,
MISL,9/28/2017,2017,EF,Bluegill,133,0,
MISL,9/28/2017,2017,EF,Bluegill,133,0,
MISL,9/28/2017,2017,EF,Bluegill,133,0,
MISL,9/28/2017,2017,EF,Bluegill,134,0,
MISL,9/28/2017,2017,EF,Bluegill,134,0,
MISL,9/28/2017,2017,EF,Bluegill,135,0,
MISL,9/28/2017,2017,EF,Bluegill,135,0,
MISL,9/28/2017,2017,EF,Bluegill,135,0,
MISL,9/28/2017,2017,EF,Bluegill,135,0,
MISL,9/28/2017,2017,EF,Bluegill,136,0,
MISL,9/28/2017,2017,EF,Bluegill,136,0,
MISL,9/28/2017,2017,EF,Bluegill,137,0,
MISL,9/28/2017,2017,EF,Bluegill,137,0,
MISL,9/28/2017,2017,EF,Bluegill,138,0,
MISL,9/28/2017,2017,EF,Bluegill,138,0,
MISL,9/28/2017,2017,EF,Bluegill,139,0,
MISL,9/28/2017,2017,EF,Bluegill,139,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,140,0,
MISL,9/28/2017,2017,EF,Bluegill,141,0,
MISL,9/28/2017,2017,EF,Bluegill,142,0,
MISL,9/28/2017,2017,EF,Bluegill,142,0,
MISL,9/28/2017,2017,EF,Bluegill,142,0,
MISL,9/28/2017,2017,EF,Bluegill,143,0,
MISL,9/28/2017,2017,EF,Bluegill,144,0,
MISL,9/28/2017,2017,EF,Bluegill,145,0,
MISL,9/28/2017,2017,EF,Bluegill,145,0,
MISL,9/28/2017,2017,EF,Bluegill,146,0,
MISL,9/28/2017,2017,EF,Bluegill,146,0,
MISL,9/28/2017,2017,EF,Bluegill,147,0,
MISL,9/28/2017,2017,EF,Bluegill,147,0,
MISL,9/28/2017,2017,EF,Bluegill,148,0,
MISL,9/28/2017,2017,EF,Bluegill,149,0,
MISL,9/28/2017,2017,EF,Bluegill,149,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,150,0,
MISL,9/28/2017,2017,EF,Bluegill,151,0,
MISL,9/28/2017,2017,EF,Bluegill,151,0,
MISL,9/28/2017,2017,EF,Bluegill,152,0,
MISL,9/28/2017,2017,EF,Bluegill,155,0,
MISL,9/28/2017,2017,EF,Bluegill,156,0,
MISL,9/28/2017,2017,EF,Bluegill,158,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,160,0,
MISL,9/28/2017,2017,EF,Bluegill,161,0,
MISL,9/28/2017,2017,EF,Bluegill,163,0,
MISL,9/28/2017,2017,EF,Bluegill,163,0,
MISL,9/28/2017,2017,EF,Bluegill,164,0,
MISL,9/28/2017,2017,EF,Bluegill,166,0,
MISL,9/28/2017,2017,EF,Bluegill,166,0,
MISL,9/28/2017,2017,EF,Bluegill,167,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,170,0,
MISL,9/28/2017,2017,EF,Bluegill,171,0,
MISL,9/28/2017,2017,EF,Bluegill,172,0,
MISL,9/28/2017,2017,EF,Bluegill,175,0,
MISL,9/28/2017,2017,EF,Bluegill,175,0,
MISL,9/28/2017,2017,EF,Bluegill,175,0,
MISL,9/28/2017,2017,EF,Bluegill,177,0,
MISL,9/28/2017,2017,EF,Bluegill,178,0,
MISL,9/28/2017,2017,EF,Bluegill,179,0,
MISL,9/28/2017,2017,EF,Bluegill,180,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,134,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,152,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,155,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,160,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,162,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,164,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,165,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,166,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,167,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,168,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,169,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,173,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,174,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,175,0,
MISL,9/28/2017,2017,EF,Redear Sunfish,188,0,
POCL,9/24/2018,2018,EF,Bluegill,58,0,
POCL,9/24/2018,2018,EF,Bluegill,65,0,
POCL,9/24/2018,2018,EF,Bluegill,66,0,
POCL,9/24/2018,2018,EF,Bluegill,66,0,
POCL,9/24/2018,2018,EF,Bluegill,69,0,
POCL,9/24/2018,2018,EF,Bluegill,70,0,
POCL,9/24/2018,2018,EF,Bluegill,70,0,
POCL,9/24/2018,2018,EF,Bluegill,70,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,71,0,
POCL,9/24/2018,2018,EF,Bluegill,72,0,
POCL,9/24/2018,2018,EF,Bluegill,74,0,
POCL,9/24/2018,2018,EF,Bluegill,74,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,75,0,
POCL,9/24/2018,2018,EF,Bluegill,76,0,
POCL,9/24/2018,2018,EF,Bluegill,76,0,
POCL,9/24/2018,2018,EF,Bluegill,76,0,
POCL,9/24/2018,2018,EF,Bluegill,76,0,
POCL,9/24/2018,2018,EF,Bluegill,76,0,
POCL,9/24/2018,2018,EF,Bluegill,76,0,
POCL,9/24/2018,2018,EF,Bluegill,77,0,
POCL,9/24/2018,2018,EF,Bluegill,77,0,
POCL,9/24/2018,2018,EF,Bluegill,77,0,
POCL,9/24/2018,2018,EF,Bluegill,77,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,80,0,
POCL,9/24/2018,2018,EF,Bluegill,81,0,
POCL,9/24/2018,2018,EF,Bluegill,81,0,
POCL,9/24/2018,2018,EF,Bluegill,81,0,
POCL,9/24/2018,2018,EF,Bluegill,82,0,
POCL,9/24/2018,2018,EF,Bluegill,82,0,
POCL,9/24/2018,2018,EF,Bluegill,82,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,83,0,
POCL,9/24/2018,2018,EF,Bluegill,84,0,
POCL,9/24/2018,2018,EF,Bluegill,84,0,
POCL,9/24/2018,2018,EF,Bluegill,84,0,
POCL,9/24/2018,2018,EF,Bluegill,84,0,
POCL,9/24/2018,2018,EF,Bluegill,85,0,
POCL,9/24/2018,2018,EF,Bluegill,85,0,
POCL,9/24/2018,2018,EF,Bluegill,85,0,
POCL,9/24/2018,2018,EF,Bluegill,85,0,
POCL,9/24/2018,2018,EF,Bluegill,86,0,
POCL,9/24/2018,2018,EF,Bluegill,86,0,
POCL,9/24/2018,2018,EF,Bluegill,87,0,
POCL,9/24/2018,2018,EF,Bluegill,87,0,
POCL,9/24/2018,2018,EF,Bluegill,88,0,
POCL,9/24/2018,2018,EF,Bluegill,88,0,
POCL,9/24/2018,2018,EF,Bluegill,88,0,
POCL,9/24/2018,2018,EF,Bluegill,88,0,
POCL,9/24/2018,2018,EF,Bluegill,88,0,
POCL,9/24/2018,2018,EF,Bluegill,89,0,
POCL,9/24/2018,2018,EF,Bluegill,89,0,
POCL,9/24/2018,2018,EF,Bluegill,89,0,
POCL,9/24/2018,2018,EF,Bluegill,89,0,
POCL,9/24/2018,2018,EF,Bluegill,89,0,
POCL,9/24/2018,2018,EF,Bluegill,90,0,
POCL,9/24/2018,2018,EF,Bluegill,90,0,
POCL,9/24/2018,2018,EF,Bluegill,90,0,
POCL,9/24/2018,2018,EF,Bluegill,90,0,
POCL,9/24/2018,2018,EF,Bluegill,90,0,
POCL,9/24/2018,2018,EF,Bluegill,92,0,
POCL,9/24/2018,2018,EF,Bluegill,94,0,
POCL,9/24/2018,2018,EF,Bluegill,94,0,
POCL,9/24/2018,2018,EF,Bluegill,95,0,
POCL,9/24/2018,2018,EF,Bluegill,95,0,
POCL,9/24/2018,2018,EF,Bluegill,96,0,
POCL,9/24/2018,2018,EF,Bluegill,97,0,
POCL,9/24/2018,2018,EF,Bluegill,97,0,
POCL,9/24/2018,2018,EF,Bluegill,98,0,
POCL,9/24/2018,2018,EF,Bluegill,99,0,
POCL,9/24/2018,2018,EF,Bluegill,99,0,
POCL,9/24/2018,2018,EF,Bluegill,100,0,
POCL,9/24/2018,2018,EF,Bluegill,102,0,
POCL,9/24/2018,2018,EF,Bluegill,103,0,
POCL,9/24/2018,2018,EF,Bluegill,104,0,
POCL,9/24/2018,2018,EF,Bluegill,104,0,
POCL,9/24/2018,2018,EF,Bluegill,105,0,
POCL,9/24/2018,2018,EF,Bluegill,107,0,
POCL,9/24/2018,2018,EF,Bluegill,107,0,
POCL,9/24/2018,2018,EF,Bluegill,108,0,
POCL,9/24/2018,2018,EF,Bluegill,110,0,
POCL,9/24/2018,2018,EF,Bluegill,110,0,
POCL,9/24/2018,2018,EF,Bluegill,114,0,
POCL,9/24/2018,2018,EF,Bluegill,114,0,
POCL,9/24/2018,2018,EF,Bluegill,115,0,
POCL,9/24/2018,2018,EF,Bluegill,116,0,
POCL,9/24/2018,2018,EF,Bluegill,116,0,
POCL,9/24/2018,2018,EF,Bluegill,117,0,
POCL,9/24/2018,2018,EF,Bluegill,117,0,
POCL,9/24/2018,2018,EF,Bluegill,120,0,
POCL,9/24/2018,2018,EF,Bluegill,120,0,
POCL,9/24/2018,2018,EF,Bluegill,120,0,
POCL,9/24/2018,2018,EF,Bluegill,121,0,
POCL,9/24/2018,2018,EF,Bluegill,121,0,
POCL,9/24/2018,2018,EF,Bluegill,121,0,
POCL,9/24/2018,2018,EF,Bluegill,123,0,
POCL,9/24/2018,2018,EF,Bluegill,125,0,
POCL,9/24/2018,2018,EF,Bluegill,127,0,
POCL,9/24/2018,2018,EF,Bluegill,127,0,
POCL,9/24/2018,2018,EF,Bluegill,127,0,
POCL,9/24/2018,2018,EF,Bluegill,127,0,
POCL,9/24/2018,2018,EF,Bluegill,128,0,
POCL,9/24/2018,2018,EF,Bluegill,129,0,
POCL,9/24/2018,2018,EF,Bluegill,130,0,
POCL,9/24/2018,2018,EF,Bluegill,130,0,
POCL,9/24/2018,2018,EF,Bluegill,131,0,
POCL,9/24/2018,2018,EF,Bluegill,132,0,
POCL,9/24/2018,2018,EF,Bluegill,133,0,
POCL,9/24/2018,2018,EF,Bluegill,134,0,
POCL,9/24/2018,2018,EF,Bluegill,135,0,
POCL,9/24/2018,2018,EF,Bluegill,136,0,
POCL,9/24/2018,2018,EF,Bluegill,136,0,
POCL,9/24/2018,2018,EF,Bluegill,138,0,
POCL,9/24/2018,2018,EF,Bluegill,138,0,
POCL,9/24/2018,2018,EF,Bluegill,139,0,
POCL,9/24/2018,2018,EF,Bluegill,140,0,
POCL,9/24/2018,2018,EF,Bluegill,140,0,
POCL,9/24/2018,2018,EF,Bluegill,140,0,
POCL,9/24/2018,2018,EF,Bluegill,143,0,
POCL,9/24/2018,2018,EF,Bluegill,143,0,
POCL,9/24/2018,2018,EF,Bluegill,144,0,
POCL,9/24/2018,2018,EF,Bluegill,145,0,
POCL,9/24/2018,2018,EF,Bluegill,145,0,
POCL,9/24/2018,2018,EF,Bluegill,147,0,
POCL,9/24/2018,2018,EF,Bluegill,147,0,
POCL,9/24/2018,2018,EF,Bluegill,157,0,
POCL,9/24/2018,2018,EF,Bluegill,161,0,
POCL,9/24/2018,2018,EF,Bluegill,162,0,
POCL,9/24/2018,2018,EF,Bluegill,165,0,
POCL,9/24/2018,2018,EF,Bluegill,167,0,
POCL,9/24/2018,2018,EF,Bluegill,168,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,129,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,131,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,135,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,135,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,136,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,140,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,143,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,143,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,145,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,152,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,155,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,157,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,163,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,163,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,167,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,168,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,195,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,197,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,198,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,204,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,206,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,210,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,215,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,224,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,227,0,
POCL,9/24/2018,2018,EF,Redear Sunfish,228,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,50,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
PTSB,9/10/2018,2018,EF,Bluegill,60,0,
